Workgroup Id,Teacher,Class Period,Idea Text,Flag,Tags,Source,Node Type,Node Name Created On,Steps Used In Count,Steps Used In,Trash,Timestamp Basket Saved,Timestamp Idea Created,Timestamp Idea Last Edited,Steps Used In Changed,Deleted In This Revision,,,,,,,,,,,,
31264,2,6,When you have two of the same elements they are non polar.,blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,3,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 17:54:18,5/17/2011 17:47:32,5/17/2011 17:47:32,1,0,,,,,,,,,,,,
31266,2,6,Soap and detergents help to remove oil from surfaces/,blank,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 18:12:53,5/16/2011 17:52:20,5/16/2011 17:52:20,1,0,,,,,,,,,,,,
31266,2,6,Water wants to bond more with itself than oil.,blank,,Evidence Step,IdeaBasket,2.10: Add new evidence to your basket,2,"node_78.eb:3.3 What polarity are detergents?,node_36.eb:4.6 What polarity are detergents?",0,5/19/2011 18:12:53,5/16/2011 18:08:07,5/16/2011 18:08:07,0,0,,,,,,,,,,,,
31266,2,6,"water is polar but it can't break up oil.
",blank,,Evidence Step,ExplanationBuilder,3.3: What polarity are detergents?,2,"node_78.eb:3.3 What polarity are detergents?,node_36.eb:4.6 What polarity are detergents?",0,5/19/2011 18:12:53,5/17/2011 17:28:53,5/17/2011 17:29:23,0,0,,,,,,,,,,,,
31266,2,6,"As long as the electronegativities of the atoms are equal, the charges are neutral.",blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,1,node_53.eb:3.15 What are polar molecules?,0,5/19/2011 18:12:53,5/17/2011 17:47:08,5/17/2011 17:47:08,0,0,,,,,,,,,,,,
31266,2,6,Carbon and Hydrogen have nonpolar bonds and their geometrical shapes are similar.,blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,0,,0,5/19/2011 18:12:53,5/17/2011 17:53:50,5/17/2011 17:53:50,0,0,,,,,,,,,,,,
31266,2,6,Nonpolar molecules have atoms with similar electronegativities,blank,,Evidence Step,ExplanationBuilder,4.6: What polarity are detergents?,0,,0,5/19/2011 18:12:53,5/18/2011 16:46:11,5/19/2011 17:45:05,0,0,,,,,,,,,,,,
31266,2,6,Polar molecules have different electronegativies between their atoms.,blank,,Evidence Step,ExplanationBuilder,3.15: What are polar molecules?,1,node_53.eb:3.15 What are polar molecules?,0,5/19/2011 18:12:53,5/19/2011 17:45:50,5/19/2011 17:45:50,0,0,,,,,,,,,,,,
31266,2,6,Polar molecules have unequal sharing because one end of the molecule has more electronegativity than the other - electrons stay more on end.,blank,,Evidence Step,ExplanationBuilder,3.15: What are polar molecules?,1,node_53.eb:3.15 What are polar molecules?,0,5/19/2011 18:12:53,5/19/2011 17:46:34,5/19/2011 17:46:34,0,0,,,,,,,,,,,,
31266,2,6,Nonpolar molecules' electrons stay in the middle because the atoms sharing them pull them the same amount.,blank,,Evidence Step,ExplanationBuilder,3.15: What are polar molecules?,1,node_53.eb:3.15 What are polar molecules?,0,5/19/2011 18:12:53,5/19/2011 17:47:39,5/19/2011 17:47:39,0,0,,,,,,,,,,,,
31266,2,6,Polar molecules have dipole-dipole attractions - stronger than london-dispersion.,blank,,Evidence Step,ExplanationBuilder,3.15: What are polar molecules?,1,node_53.eb:3.15 What are polar molecules?,0,5/19/2011 18:12:53,5/19/2011 17:49:09,5/19/2011 17:49:09,0,0,,,,,,,,,,,,
31266,2,6,"Nonpolar molecules have london-dispersion attractions between them.
",blank,,Evidence Step,ExplanationBuilder,3.15: What are polar molecules?,1,node_53.eb:3.15 What are polar molecules?,0,5/19/2011 18:12:53,5/19/2011 17:49:42,5/19/2011 17:49:42,0,0,,,,,,,,,,,,
31266,2,6,Nonpolar molecules have atoms with similar electronegativities.,blank,,Evidence Step,ExplanationBuilder,4.6: What polarity are detergents?,1,node_36.eb:4.6 What polarity are detergents?,0,5/19/2011 18:12:53,5/19/2011 17:52:18,5/19/2011 17:52:18,0,0,,,,,,,,,,,,
31266,2,6,"detergents mix with water, too.",blank,,Evidence Step,ExplanationBuilder,4.6: What polarity are detergents?,2,"node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 18:12:53,5/19/2011 17:52:40,5/19/2011 17:52:40,1,0,,,,,,,,,,,,
31266,2,6,detergents mix with both oils and waters.,blank,,Evidence Step,ExplanationBuilder,4.6: What polarity are detergents?,2,"node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 18:12:53,5/19/2011 17:55:18,5/19/2011 17:55:18,1,0,,,,,,,,,,,,
31266,2,6,They have properties that help them bond with polar and nonpolar molecules.,blank,,Evidence Step,ExplanationBuilder,4.6: What polarity are detergents?,2,"node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 18:12:53,5/19/2011 17:56:00,5/19/2011 17:56:00,1,0,,,,,,,,,,,,
31266,2,6,detergents block oil molecules from recombining.,blank,,Evidence Step,IdeaBasket,5.7: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents?,0,5/19/2011 18:12:53,5/19/2011 18:07:44,5/19/2011 18:07:44,0,0,,,,,,,,,,,,
31266,2,6,molecules that are nonpolar are trapped within the oil.,blank,,Evidence Step,IdeaBasket,5.7: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents?,0,5/19/2011 18:12:53,5/19/2011 18:08:05,5/19/2011 18:08:05,0,0,,,,,,,,,,,,
31266,2,6,detergents do not repel from oils or waters.,blank,,Evidence Step,ExplanationBuilder,5.8: What polarity are detergents?,0,,0,5/19/2011 18:12:53,5/19/2011 18:12:08,5/19/2011 18:12:08,0,0,,,,,,,,,,,,
31271,2,6,Oil can't be removed by water,blank,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 18:02:39,5/16/2011 17:52:44,5/16/2011 17:52:44,1,0,,,,,,,,,,,,
31271,2,6,"Water is polar, oil is nonpolar. ",blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 18:02:39,5/17/2011 17:39:56,5/17/2011 17:39:56,1,0,,,,,,,,,,,,
31271,2,6,Water is attracted to water due to dipole-dipole attraction. Oil is attracted to water due to London Dispersion forces.,blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 18:02:39,5/17/2011 17:41:40,5/17/2011 17:41:40,1,0,,,,,,,,,,,,
31271,2,6,Dipole-dipole attraction is stronger than London Dispersion force.,blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 18:02:39,5/17/2011 17:42:08,5/17/2011 17:42:08,1,0,,,,,,,,,,,,
31271,2,6,"Water has both positive and negative charges, while oil does not. ",blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 18:02:39,5/17/2011 17:42:31,5/17/2011 17:42:31,1,0,,,,,,,,,,,,
31271,2,6,"High electronegativity gives away elections, while low takes elections. ",blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,2,"node_53.eb:3.15 What are polar molecules?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 18:02:39,5/17/2011 17:54:14,5/17/2011 17:54:14,1,0,,,,,,,,,,,,
31271,2,6,Polar and nonpolar molecules do not attract or repel each other.,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,2,"node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 18:02:39,5/18/2011 16:56:32,5/18/2011 16:56:32,1,0,,,,,,,,,,,,
31271,2,6,Water does not repel oil.,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,2,"node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 18:02:39,5/18/2011 16:56:51,5/18/2011 16:56:51,1,0,,,,,,,,,,,,
31271,2,6,Detergents are Polar,blank,,Evidence Step,IdeaBasket,5.7: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents?,0,5/19/2011 18:02:39,5/19/2011 17:59:59,5/19/2011 17:59:59,1,0,,,,,,,,,,,,
31271,2,6,oil is Non-polar,blank,,Evidence Step,IdeaBasket,5.7: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents?,0,5/19/2011 18:02:39,5/19/2011 18:00:18,5/19/2011 18:00:18,1,0,,,,,,,,,,,,
31271,2,6,Detergents attract to oil,blank,,Evidence Step,IdeaBasket,5.7: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents?,0,5/19/2011 18:02:39,5/19/2011 18:00:54,5/19/2011 18:00:54,1,0,,,,,,,,,,,,
31274,2,6,Oil cannot be removed from water only. It needs some type of soap to make the oil bond to the water,blank,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,1,node_78.eb:3.3 What polarity are detergents?,0,5/19/2011 18:00:17,5/16/2011 17:49:26,5/16/2011 17:49:26,0,0,,,,,,,,,,,,
31274,2,6,"When we shook the bottle of only water and oil, they did not mix. But when there was added soap, then it mixed together.",blank,,Evidence Step,Html,2.2: Oil and water at the molecular level,2,"node_78.eb:3.3 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 18:00:17,5/16/2011 17:52:28,5/16/2011 17:52:28,0,0,,,,,,,,,,,,
31274,2,6,Covalent bonds are stronger than intermolecular forces because covalent bonds do not break but the intermolecular forces do.,blank,,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,0,,0,5/19/2011 18:00:17,5/16/2011 18:02:06,5/16/2011 18:02:06,0,0,,,,,,,,,,,,
31274,2,6,"The bond between water and oil are really weak bonds.
The bond between water and water molecules medium.
The covalent bonds are the strongest. (water)",blank,,Evidence Step,IdeaBasket,2.10: Add new evidence to your basket,0,,0,5/19/2011 18:00:17,5/16/2011 18:11:24,5/16/2011 18:11:24,0,0,,,,,,,,,,,,
31274,2,6,Water is polar and oil is nonpolar,blank,,Evidence Step,Html,3.1: Introducing polarity,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/19/2011 18:00:17,5/17/2011 17:29:59,5/17/2011 17:29:59,0,0,,,,,,,,,,,,
31274,2,6,When they are negative they are bigger because they have a higher electronegativity and making them have more electrons surrounding it.,blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,1,node_53.eb:3.15 What are polar molecules?,0,5/19/2011 18:00:17,5/17/2011 17:44:01,5/17/2011 17:44:21,0,0,,,,,,,,,,,,
31274,2,6,If they are the same element they are more nonpolar than polar.,blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,1,node_53.eb:3.15 What are polar molecules?,0,5/19/2011 18:00:17,5/17/2011 17:49:08,5/17/2011 17:49:08,0,0,,,,,,,,,,,,
31274,2,6,The further apart of electronegativities the more polar they are.,blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,1,node_53.eb:3.15 What are polar molecules?,0,5/19/2011 18:00:17,5/17/2011 17:49:47,5/17/2011 17:49:47,0,0,,,,,,,,,,,,
31274,2,6,Water and oil attract each other very slightly by the London dispersion force. But it isn't strong so they do not want to mix. (don't dissolve),blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,1,node_36.eb:4.6 What polarity are detergents?,0,5/19/2011 18:00:17,5/17/2011 18:12:01,5/18/2011 16:41:33,0,0,,,,,,,,,,,,
31274,2,6,Polar molecules are attracted to other polar molecules. The same with nonpolar too. (nonpolar and nonpolar),blank,,Evidence Step,IdeaBasket,5.7: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents?,0,5/19/2011 18:00:17,5/18/2011 17:08:00,5/18/2011 17:08:00,0,0,,,,,,,,,,,,
31274,2,6,The water molecules stay on the polar side of the detergent molecule and the oil stays on the nonpolar side.,blank,,Evidence Step,IdeaBasket,5.15: Add evidence to your basket,0,,0,5/19/2011 18:00:17,5/19/2011 18:00:04,5/19/2011 18:00:18,0,0,,,,,,,,,,,,
31276,2,6,Detergents help loosen up the oil.,blank,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/20/2011 15:50:54,5/16/2011 17:58:32,5/16/2011 17:58:32,0,0,,,,,,,,,,,,
31276,2,6,It is more difficult to tear up a molecule than it is to tear up a bond.,blank,,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/20/2011 15:50:54,5/17/2011 17:33:54,5/17/2011 17:36:47,0,0,,,,,,,,,,,,
31276,2,6,How does vegetable oil help get the oil off birds?,blank,question,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,5/20/2011 15:50:54,5/17/2011 17:37:45,5/17/2011 17:37:45,0,0,,,,,,,,,,,,
31276,2,6,Oil and water separate when mixed together because water attracts to water and oil attracts to oil. Water and oil repel.,blank,,Evidence Step,IdeaBasket,2.10: Add new evidence to your basket,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/20/2011 15:50:54,5/17/2011 17:52:49,5/17/2011 17:52:49,0,0,,,,,,,,,,,,
31276,2,6,Bigger atoms pull more electrons to themselves.,blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,3,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/20/2011 15:50:54,5/18/2011 16:44:08,5/18/2011 16:44:08,0,0,,,,,,,,,,,,
31276,2,6,Polar molecules are polar because they share electrons and nonpolar molecules are nonpolar because they do not share any electrons.,blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,3,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/20/2011 15:50:54,5/18/2011 16:45:35,5/18/2011 16:45:35,0,0,,,,,,,,,,,,
31276,2,6,"Even if a bond is slightly unequal, the small difference makes it more nonpolar.",blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,3,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/20/2011 15:50:54,5/18/2011 16:58:07,5/18/2011 16:58:07,0,0,,,,,,,,,,,,
31276,2,6,polar and nonpolar substances do not repel one another.,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,2,"node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/20/2011 15:50:54,5/19/2011 17:40:32,5/19/2011 17:40:32,0,0,,,,,,,,,,,,
31276,2,6,Detergent allows oil and water to mix.,blank,,Evidence Step,IdeaBasket,5.15: Add evidence to your basket,0,,0,5/20/2011 15:50:54,5/20/2011 15:50:45,5/20/2011 15:50:45,0,0,,,,,,,,,,,,
31343,2,2,"Unfortunately, water alone can't remove the dangerous oil from the birds' feathers",blank,,Evidence Step,Html,1.2: Oil is difficult to remove from birds,0,,0,5/20/2011 12:42:24,5/17/2011 12:26:02,5/17/2011 12:26:02,0,0,,,,,,,,,,,,
31343,2,2," Fortunately, molecules known as detergents can help remove oil from birds. Detergents are a large class of molecules that includes soaps, shampoos, a",blank,,Evidence Step,Html,1.4: The role of detergent molecules,0,,0,5/20/2011 12:42:24,5/17/2011 12:26:41,5/17/2011 12:26:41,0,0,,,,,,,,,,,,
31343,2,2,Water can not remove oil from wildlife because oil does not dissolve in water,blank,,Evidence Step,Html,2.1: Why do oil and water separate?,1,node_78.eb:3.3 What polarity are detergents?,0,5/20/2011 12:42:24,5/17/2011 12:27:32,5/17/2011 12:27:32,0,0,,,,,,,,,,,,
31343,2,2,"Within a water molecule, the oxygen (O) atom is slightly negatively charged and the hydrogen atoms are slightly positively charged",blank,,Evidence Step,Html,2.2: Oil and water at the molecular level,0,,0,5/20/2011 12:42:24,5/17/2011 12:33:24,5/17/2011 12:33:24,0,0,,,,,,,,,,,,
31343,2,2,These regions of positive and negative charge produce attractions between molecules that pull water molecules close together,blank,,Evidence Step,Html,2.2: Oil and water at the molecular level,0,,0,5/20/2011 12:42:24,5/17/2011 12:33:40,5/17/2011 12:33:40,0,0,,,,,,,,,,,,
31343,2,2,hese attractions between molecules are an example of INTERMOLECULAR forces,blank,,Evidence Step,Html,2.2: Oil and water at the molecular level,0,,0,5/20/2011 12:42:24,5/17/2011 12:33:57,5/17/2011 12:33:57,0,0,,,,,,,,,,,,
31343,2,2,"On the other hand, oil molecules do NOT have regions of positive and negative charge",blank,,Evidence Step,Html,2.2: Oil and water at the molecular level,0,,0,5/20/2011 12:42:24,5/17/2011 12:34:42,5/17/2011 12:34:42,0,0,,,,,,,,,,,,
31343,2,2,There are two major types of intermolecular attractions:  1. Dipole-dipole attractions: and London dispersion forces,blank,,Evidence Step,Html,2.8: Types of intermolecular attractions,0,,0,5/20/2011 12:42:24,5/17/2011 13:07:21,5/17/2011 13:07:21,0,0,,,,,,,,,,,,
31343,2,2,London dispersion forces Are the only intermolecular forces between oil molecules,blank,,Evidence Step,Html,2.8: Types of intermolecular attractions,0,,0,5/20/2011 12:42:24,5/18/2011 12:10:17,5/18/2011 12:10:42,0,0,,,,,,,,,,,,
31343,2,2,"covalent bonds are NOT intermolecular attractions. Instead, covalent bonds are the extremely strong forces within  molecules. ",blank,,Evidence Step,Html,2.8: Types of intermolecular attractions,1,node_53.eb:3.15 What are polar molecules?,0,5/20/2011 12:42:24,5/18/2011 12:11:14,5/18/2011 12:11:14,0,0,,,,,,,,,,,,
31343,2,2,"Because oil and water separate, water alone cannot clean oil from birds",blank,,Evidence Step,Html,3.1: Introducing polarity,2,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/20/2011 12:42:24,5/18/2011 12:16:37,5/18/2011 12:16:37,0,0,,,,,,,,,,,,
31343,2,2,Chemists call molecules that have regions of positive/negative charge as polar molecules,blank,,Evidence Step,Html,3.1: Introducing polarity,0,,0,5/20/2011 12:42:24,5/18/2011 12:18:52,5/18/2011 12:18:52,0,0,,,,,,,,,,,,
31343,2,2,"Electronegativity measures how much an atom ""pulls"" electrons to itself in chemical bonds",blank,,Evidence Step,Html,3.5: Polarity and electronegativity,1,node_53.eb:3.15 What are polar molecules?,0,5/20/2011 12:42:24,5/18/2011 12:25:02,5/18/2011 12:25:02,0,0,,,,,,,,,,,,
31343,2,2,Two atoms in a polar covalent bond have a large difference in electrornegativity.,blank,,Evidence Step,MultipleChoice,3.9: What do polar covalent bonds have?,0,,0,5/20/2011 12:42:24,5/18/2011 12:29:06,5/18/2011 12:29:06,0,0,,,,,,,,,,,,
31343,2,2,POLAR/POLAR and NONPOLAR/NONPOLAR dissolve together,blank,,Evidence Step,AssessmentList,4.3: Which combinations of substances dissolve?,1,node_36.eb:4.6 What polarity are detergents?,0,5/20/2011 12:42:24,5/19/2011 12:26:10,5/19/2011 12:26:10,0,0,,,,,,,,,,,,
31343,2,2,Polar is in the water! Non polar in the oil!,blank,,Evidence Step,AssessmentList,5.6: What were the mystery molecules?,0,,0,5/20/2011 12:42:24,5/19/2011 13:05:12,5/19/2011 13:05:12,0,0,,,,,,,,,,,,
31343,2,2," detergents surround small oil droplets, forming a ""barrier"" between the oil and water. These spherical ""shells"" are known as micelles.",blank,,Evidence Step,Html,5.17: Micelle formation,0,,0,5/20/2011 12:42:24,5/20/2011 12:28:21,5/20/2011 12:28:21,0,0,,,,,,,,,,,,
31343,2,2," detergents surround small oil droplets, forming a ""barrier"" between the oil and water. These spherical ""shells"" are known as micelles.",blank,,Evidence Step,Html,5.17: Micelle formation,0,,0,5/20/2011 12:42:24,5/20/2011 12:28:52,5/20/2011 12:28:52,0,0,,,,,,,,,,,,
31344,2,2,"Electronegativity measures how much an atom ""pulls"" electrons to itself in chemical bonds.",blank,,Evidence Step,Html,3.5: Polarity and electronegativity,2,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/20/2011 12:22:09,5/18/2011 12:15:01,5/18/2011 12:15:01,0,0,,,,,,,,,,,,
31344,2,2,electronegativity means an element wants more electrons the more electronegative the more negative it is,blank,,Evidence Step,Html,3.6: Exploring differences in electronegativity,2,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/20/2011 12:22:09,5/18/2011 12:18:03,5/18/2011 12:18:03,0,0,,,,,,,,,,,,
31344,2,2,two atoms in polar covelent bond have a high difference in electronegativity,blank,,Evidence Step,MultipleChoice,3.9: What do polar covalent bonds have?,2,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/20/2011 12:22:09,5/18/2011 12:21:11,5/18/2011 12:21:11,0,0,,,,,,,,,,,,
31344,2,2,polar and polar dissolve each other,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,1,node_36.eb:4.6 What polarity are detergents?,0,5/20/2011 12:22:09,5/19/2011 12:47:00,5/19/2011 12:47:00,0,0,,,,,,,,,,,,
31344,2,2,nonpolar nonpolar dissolve each other,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,1,node_36.eb:4.6 What polarity are detergents?,0,5/20/2011 12:22:09,5/19/2011 12:47:31,5/19/2011 12:47:31,0,0,,,,,,,,,,,,
31344,2,2,polar and nonpolar weekly atract each other,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,1,node_36.eb:4.6 What polarity are detergents?,0,5/20/2011 12:22:09,5/19/2011 12:49:39,5/19/2011 12:49:39,0,0,,,,,,,,,,,,
31344,2,2,polor weakly attracts with nonpolor molecules.,blank,,Evidence Step,IdeaBasket,5.7: Add new evidence to your basket,0,,0,5/20/2011 12:22:09,5/20/2011 12:21:58,5/20/2011 12:21:58,0,0,,,,,,,,,,,,
31345,2,2,"The atoms in different materials are held together in very different ways, such as with covalent bonds, or with intermolecular attractions. ",important,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/20/2011 14:52:14,5/17/2011 12:44:21,5/17/2011 12:44:21,1,0,,,,,,,,,,,,
31345,2,2,"Fortunately, molecules known as detergents can help remove oil from birds. Detergents are a large class of molecules that includes soaps shampoos .",blank,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/20/2011 14:52:14,5/17/2011 12:45:08,5/17/2011 12:45:08,1,0,,,,,,,,,,,,
31345,2,2,"when you shake the bottle of water with oil the oil never come together with water.
",blank,,Evidence Step,Html,2.1: Why do oil and water separate?,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/20/2011 14:52:14,5/17/2011 12:50:25,5/17/2011 12:50:25,1,0,,,,,,,,,,,,
31345,2,2,"Within a water molecule, the oxygen (O) atom is slightly negatively charged and the hydrogen atoms are slightly positively charged. ",blank,,Evidence Step,Html,2.2: Oil and water at the molecular level,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/20/2011 14:52:14,5/18/2011 12:19:04,5/18/2011 12:19:04,1,0,,,,,,,,,,,,
31345,2,2," for some covalent bonds, there is no clean division between ""polar"" and ""nonpolar.""
",blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,2,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/20/2011 14:52:14,5/19/2011 12:58:35,5/19/2011 12:58:35,1,0,,,,,,,,,,,,
31461,2,3,"The atoms in different materials are held together in very different ways, such as with covalent bonds, or with intermolecular attractions. ",blank,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,1,node_53.eb:3.15 What are polar molecules?,0,5/19/2011 14:19:32,5/17/2011 13:46:16,5/17/2011 13:46:16,0,0,,,,,,,,,,,,
31461,2,3,Unequal sharing of electrons forces the oil and water to separate into different sections of their own.,blank,,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,5/19/2011 14:19:32,5/17/2011 13:49:31,5/17/2011 13:49:31,0,0,,,,,,,,,,,,
31461,2,3,Water is combined with the detergent which would make it equal to the electrons of the oil making it possible to mix with each other.,blank,,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,1,node_78.eb:3.3 What polarity are detergents?,0,5/19/2011 14:19:32,5/17/2011 13:50:29,5/17/2011 13:50:29,0,0,,,,,,,,,,,,
31461,2,3,Water is more attracted to other water molecules and vice verse for oil.,blank,,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,0,,0,5/19/2011 14:19:32,5/17/2011 14:06:56,5/17/2011 14:06:56,0,0,,,,,,,,,,,,
31461,2,3,Weakest attraction is the London Dispersion Attraction. Ex. Water and Oil Not mixing together thoroughly.,blank,,Evidence Step,IdeaBasket,2.10: Add new evidence to your basket,0,,0,5/19/2011 14:19:32,5/17/2011 14:15:30,5/17/2011 14:15:30,0,0,,,,,,,,,,,,
31461,2,3,If one side of the molecule has a higher electronegativity then it will pull in the other side of the opposite charge.,blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,0,,0,5/19/2011 14:19:32,5/18/2011 13:24:21,5/18/2011 13:24:21,0,0,,,,,,,,,,,,
31461,2,3,"In order to determine whether a molecule is polar or non-polar, you would first have to figure out it's molecular structure.",blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,0,,0,5/19/2011 14:19:32,5/18/2011 13:31:58,5/18/2011 13:31:58,0,0,,,,,,,,,,,,
31461,2,3,Non polar bonds have a lower electronegativity.,blank,,Evidence Step,ExplanationBuilder,3.15: What are polar molecules?,1,node_53.eb:3.15 What are polar molecules?,0,5/19/2011 14:19:32,5/18/2011 13:41:15,5/18/2011 13:41:15,0,0,,,,,,,,,,,,
